id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts89881,Mr. Iglesias,SHOW,2019-01-01,29,['comedy'],['US'],7.1,7365.0,13.075,7.7
tm452578,Miranda Sings Live... Your Welcome,MOVIE,2019-01-01,61,['comedy'],['US'],5.6,437.0,5.933,5.6
tm423624,Ek Ladki Ko Dekha Toh Aisa Laga,MOVIE,2019-01-01,121,"['drama', 'comedy', 'crime', 'romance']",['IN'],5.6,4529.0,4.433,5.8
ts88485,Green Eggs and Ham,SHOW,2019-01-01,27,"['animation', 'action', 'family', 'comedy', 'drama', 'romance', 'fantasy']",['US'],8.2,2844.0,14.036,8.2
ts91125,Chief of Staff,SHOW,2019-01-01,66,['war'],['KR'],0.0,0.0,6.508,8.1
ts222367,We Are the Wave,SHOW,2019-01-01,49,['drama'],['DE'],6.2,2859.0,6.328,5.6
tm947446,Finding Agnes,MOVIE,2020-01-01,105,['drama'],['PH'],5.0,164.0,2.346,4.3
tm849003,The Old Guard,MOVIE,2020-01-01,125,"['action', 'fantasy', 'thriller']",['US'],6.6,169980.0,19.377,7.181
ts88146,Larry Charles' Dangerous World of Comedy,SHOW,2019-01-01,59,"['documentation', 'comedy']",['US'],7.3,600.0,3.789,6.0
tm428557,The Laundromat,MOVIE,2019-01-01,96,"['drama', 'comedy', 'crime', 'history']",['US'],6.3,49391.0,13.702,6.019
tm444564,Tattoo of Revenge,MOVIE,2020-01-01,150,"['thriller', 'comedy', 'romance']",['MX'],5.0,122.0,2.861,5.0
ts223895,"Hi Bye, Mama!",SHOW,2020-01-01,57,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],7.9,1835.0,38.838,8.138
tm443615,Rebecca,MOVIE,2020-01-01,123,"['thriller', 'drama', 'romance']",['GB'],6.0,43553.0,11.858,6.304
tm885860,Hannah Gadsby: Douglas,MOVIE,2020-01-01,72,['comedy'],['AU'],0.0,0.0,4.894,7.281
tm426983,Joy,MOVIE,2019-01-01,99,"['drama', 'european']",['AT'],6.6,1365.0,4.363,6.0
ts188991,Someone Has to Die,SHOW,2020-01-01,50,"['crime', 'drama', 'thriller']","['MX', 'ES']",6.3,5196.0,12.545,7.2
ts87364,Conversations with a Killer: The Ted Bundy Tapes,SHOW,2019-01-01,59,"['documentation', 'crime', 'history']",['US'],7.8,27439.0,15.998,7.542
tm678022,The Prom,MOVIE,2020-01-01,130,"['comedy', 'drama', 'music', 'romance']",['US'],5.9,26197.0,1.596,6.196
tm919869,And Tomorrow the Entire World,MOVIE,2020-01-01,111,"['crime', 'romance', 'drama']","['FR', 'DE']",6.0,3394.0,5.844,5.9
ts284800,Criminal: UK,SHOW,2019-01-01,44,"['drama', 'crime', 'thriller']",['GB'],7.6,19511.0,18.231,7.291
tm420181,Spelling the Dream,MOVIE,2020-01-01,82,['documentation'],['US'],6.9,766.0,3.922,7.0
tm826368,American Son,MOVIE,2019-01-01,90,['drama'],['US'],5.9,7266.0,8.107,6.1
ts251119,Hook,SHOW,2020-01-01,43,"['drama', 'romance', 'sport']",['TH'],6.5,25.0,3.697,5.2
tm475162,American Woman,MOVIE,2019-01-01,85,['drama'],"['US', 'CA']",0.0,0.0,2.678,5.3
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019-01-01,108,"['crime', 'drama', 'thriller']",['US'],6.7,96777.0,18.954,7.017
tm470597,A Kid from Coney Island,MOVIE,2020-01-01,89,"['documentation', 'sport']","['US', 'CN']",7.0,594.0,3.342,6.8
ts269690,Schulz Saves America,SHOW,2020-01-01,17,['comedy'],['US'],7.4,1167.0,2.121,6.778
ts113748,Twelve Forever,SHOW,2019-01-01,14,"['comedy', 'family', 'fantasy', 'animation', 'action']",['US'],6.8,734.0,4.436,6.6
ts213071,Sleepless Society: Nyctophobia,SHOW,2019-01-01,48,"['thriller', 'drama']",['TH'],6.0,53.0,4.154,9.3
tm857921,The Present,MOVIE,2020-01-01,24,['drama'],"['QA', 'GB', 'PS']",0.0,0.0,3.138,7.034
ts93611,October Faction,SHOW,2020-01-01,41,"['drama', 'fantasy', 'horror', 'scifi']",['US'],6.2,11611.0,10.852,6.78
tm464212,Antoine Griezmann: The Making of a Legend,MOVIE,2019-01-01,60,"['documentation', 'sport']",['FR'],6.5,1259.0,7.193,7.1
tm1028083,Red Snow,MOVIE,2020-01-01,100,['drama'],['CA'],4.7,175.0,2.621,5.3
ts257301,Big Timber,SHOW,2020-01-01,54,['reality'],['CA'],6.9,921.0,5.454,7.0
ts262778,Santiago of the Seas,SHOW,2020-01-01,21,"['action', 'family', 'fantasy', 'animation']",['US'],6.8,153.0,5.364,7.3
tm840208,Jeff Garlin: Our Man in Chicago,MOVIE,2019-01-01,58,['comedy'],['GB'],5.9,445.0,1.891,6.0
ts216513,The Healing Powers of Dude,SHOW,2020-01-01,25,"['comedy', 'drama', 'family', 'fantasy', 'action']",['US'],6.6,997.0,8.778,7.2
ts89075,Her Private Life,SHOW,2019-01-01,75,"['drama', 'comedy', 'romance']",['KR'],7.7,4836.0,14.817,7.713
ts243256,Social Distance,SHOW,2020-01-01,20,"['comedy', 'drama']",['US'],5.9,688.0,10.553,6.7
ts221653,God Troubles Me,SHOW,2019-01-01,14,"['scifi', 'comedy', 'animation']",['CN'],8.0,44.0,9.886,6.833
tm918894,Anelka: Misunderstood,MOVIE,2020-01-01,94,"['documentation', 'sport']",['FR'],6.4,3324.0,9.447,6.5
tm447439,System Crasher,MOVIE,2019-01-01,119,"['drama', 'european']",['DE'],7.8,13602.0,8.304,7.675
tm462277,Romeo Akbar Walter,MOVIE,2019-01-01,140,"['thriller', 'action', 'drama']",['IN'],6.6,6018.0,4.406,6.424
ts224072,Self Made: Inspired by the Life of Madam C.J. Walker,SHOW,2020-01-01,47,"['drama', 'history']",['US'],7.3,12523.0,9.109,7.446
tm499985,Light in the Dark,MOVIE,2020-01-01,105,"['thriller', 'drama']",['NG'],5.8,42.0,1.749,3.0
tm811971,Oprah Winfrey Presents: When They See Us Now,MOVIE,2019-01-01,61,['documentation'],['US'],7.8,2391.0,6.856,8.088
ts79695,Sintonia,SHOW,2019-01-01,44,"['drama', 'crime', 'music']",['BR'],6.7,1282.0,13.423,8.2
tm934040,American Murder: The Family Next Door,MOVIE,2020-01-01,83,"['thriller', 'documentation', 'crime']",['US'],7.2,29724.0,9.707,7.3
tm285317,IO,MOVIE,2019-01-01,96,"['scifi', 'drama', 'romance']",['US'],4.8,35102.0,16.737,4.882
ts83107,V Wars,SHOW,2019-01-01,42,"['drama', 'scifi', 'horror']",['US'],6.0,14357.0,16.0,7.607
ts82851,Messiah,SHOW,2020-01-01,45,"['drama', 'thriller']",['US'],7.6,44294.0,15.352,7.333
ts223308,Astronomy Club: The Sketch Show,SHOW,2019-01-01,20,['comedy'],['US'],7.0,634.0,2.724,7.0
ts105047,To the Lake,SHOW,2019-01-01,51,"['drama', 'scifi', 'thriller']",['RU'],7.2,13752.0,36.473,7.518
tm447520,Sebastian Maniscalco: Stay Hungry,MOVIE,2019-01-01,65,['comedy'],['US'],7.1,1452.0,3.371,6.4
ts216493,The Naked Director,SHOW,2019-01-01,50,"['drama', 'comedy']",['JP'],7.7,6475.0,39.501,7.475
ts237773,Curon,SHOW,2020-01-01,47,"['drama', 'thriller', 'scifi']",['IT'],0.0,0.0,15.117,6.953
ts218986,Flower Crew: Joseon Marriage Agency,SHOW,2019-01-01,67,['drama'],['KR'],0.0,0.0,11.091,6.9
tm826563,A Cinderella Story: Christmas Wish,MOVIE,2019-01-01,85,['comedy'],"['CA', 'US']",5.3,0.0,16.624,6.4
ts218803,Diagnosis,SHOW,2019-01-01,27,"['documentation', 'reality']",['US'],7.5,12.0,2.965,7.9
ts222455,The Devil Next Door,SHOW,2019-01-01,46,"['documentation', 'crime', 'history']","['US', 'IL']",7.5,14087.0,6.581,7.257
tm474263,Still Laugh-In: The Stars Celebrate,MOVIE,2019-01-01,60,"['comedy', 'music']",[],5.2,628.0,2.104,5.3
ts101408,The Mess You Leave Behind,SHOW,2020-01-01,45,"['thriller', 'crime', 'drama']",['ES'],6.8,9725.0,15.656,6.945
ts87599,Somewhere Only We Know,SHOW,2019-01-01,58,"['drama', 'romance']",['CN'],7.2,189.0,6.095,6.8
ts91039,The Chef Show,SHOW,2019-01-01,31,['documentation'],['US'],8.2,5327.0,10.574,7.8
tm474061,Malibu Rescue,MOVIE,2019-01-01,69,"['comedy', 'action', 'family']",['US'],5.0,1380.0,9.241,6.3
ts251587,MIU 404,SHOW,2020-01-01,47,"['drama', 'crime']",['JP'],7.1,485.0,7.493,8.0
tm451852,The 3rd Eye 2,MOVIE,2019-01-01,115,"['thriller', 'drama', 'fantasy', 'horror']",['ID'],5.4,646.0,6.902,5.7
tm814894,Parchís: the Documentary,MOVIE,2019-01-01,106,"['documentation', 'music']",['ES'],6.8,567.0,3.321,6.7
ts222838,I'm with the Band: Nasty Cherry,SHOW,2019-01-01,33,['reality'],['US'],0.0,0.0,5.735,6.962
tm945168,Secrets of the Saqqara Tomb,MOVIE,2020-01-01,113,"['documentation', 'history']","['EG', 'US']",7.2,6696.0,12.277,7.4
tm457296,Kevin Hart's Guide to Black History,MOVIE,2019-01-01,63,['comedy'],['US'],5.6,1403.0,4.934,5.423
tm419425,The Poison Rose,MOVIE,2019-01-01,108,"['thriller', 'drama', 'crime', 'european']",['US'],4.7,10205.0,15.838,4.585
ts90648,I Have A Script,SHOW,2019-01-01,45,['drama'],['KW'],0.0,0.0,1.27,10.0
tm837756,I'm No Longer Here,MOVIE,2020-01-01,112,['drama'],"['MX', 'US']",7.3,8559.0,14.606,7.8
tm844208,What the F* Is Going On?,MOVIE,2019-01-01,86,['documentation'],['ES'],7.5,181.0,2.445,6.2
tm471967,Lost Girls,MOVIE,2020-01-01,95,"['thriller', 'history', 'drama', 'crime']",['US'],6.1,22832.0,12.61,6.1
tm834230,The Silence of the Marsh,MOVIE,2019-01-01,92,"['thriller', 'european']",['ES'],0.0,0.0,10.365,5.3
tm836638,The Man Without Gravity,MOVIE,2019-01-01,107,"['comedy', 'fantasy', 'drama']","['IT', 'BE', 'FR']",5.8,2637.0,10.286,7.2
tm839761,"Kalel, 15",MOVIE,2019-01-01,104,['drama'],['PH'],7.3,318.0,2.402,8.2
tm888080,The Last Days of American Crime,MOVIE,2020-01-01,149,"['action', 'crime', 'thriller', 'scifi', 'drama']",['US'],3.8,11883.0,10.801,6.6
tm897771,Picture a Scientist,MOVIE,2020-01-01,97,['documentation'],['US'],0.0,0.0,4.442,7.0
tm461726,Ghosts of Sugar Land,MOVIE,2019-01-01,21,['documentation'],['US'],0.0,0.0,2.972,5.7
ts217045,Levius,SHOW,2019-01-01,25,"['animation', 'action', 'scifi']",['JP'],7.0,589.0,12.999,7.8
ts215166,Scams,SHOW,2019-01-01,24,"['action', 'crime', 'drama']",['JP'],6.4,409.0,4.355,6.8
ts90645,Drug Squad: Costa del Sol,SHOW,2019-01-01,64,"['action', 'drama', 'romance', 'thriller']",['ES'],6.8,626.0,4.096,7.0
tm857399,Marc Maron: End Times Fun,MOVIE,2020-01-01,71,"['comedy', 'documentation']",['US'],6.8,2041.0,3.461,7.0
tm840224,Seth Meyers: Lobby Baby,MOVIE,2019-01-01,61,['comedy'],['US'],7.5,2717.0,5.593,7.044
tm886214,Mrs. Serial Killer,MOVIE,2020-01-01,106,"['thriller', 'crime', 'drama']",['IN'],4.1,18870.0,5.508,6.4
tm810836,Oh! Baby,MOVIE,2019-01-01,161,"['fantasy', 'drama']",['IN'],0.0,0.0,7.812,6.7
tm471922,An Easy Girl,MOVIE,2019-01-01,92,"['drama', 'comedy', 'european']",['FR'],5.6,5593.0,14.905,5.5
tm917846,The Letter Reader,MOVIE,2019-01-01,30,['drama'],['ZA'],0.0,0.0,1.586,6.8
tm468724,All in My Family,MOVIE,2019-01-01,39,['documentation'],"['CN', 'US']",0.0,0.0,3.86,6.2
ts225410,Unstoppable,SHOW,2020-01-01,38,"['drama', 'documentation']",['MX'],0.0,0.0,8.238,8.5
tm472961,After Maria,MOVIE,2019-01-01,36,['documentation'],['US'],0.0,0.0,2.172,5.3
ts271247,LEGO City Adventures,SHOW,2019-01-01,14,"['animation', 'action', 'family', 'comedy']",['US'],6.7,228.0,11.726,7.25
tm462611,Ready to Mingle,MOVIE,2019-01-01,97,"['comedy', 'romance']",['MX'],5.9,2446.0,7.233,6.8
tm358666,The Awakening of Motti Wolkenbruch,MOVIE,2019-01-01,94,"['comedy', 'drama', 'european']","['CH', 'DE']",6.6,4596.0,12.435,5.795
tm943790,Summerland,MOVIE,2020-01-01,99,"['drama', 'war', 'romance']",['GB'],7.0,7860.0,9.409,7.579
tm820190,#Alive,MOVIE,2020-01-01,108,"['thriller', 'action', 'horror', 'drama']",['KR'],6.3,42134.0,33.15,7.298
tm469193,Atlantics,MOVIE,2019-01-01,106,"['fantasy', 'thriller', 'drama', 'romance']","['SN', 'BE', 'FR']",6.7,9799.0,14.011,6.7
ts221365,Criminal: Spain,SHOW,2019-01-01,40,['drama'],['ES'],0.0,0.0,6.74,6.6
tm469399,Music Teacher,MOVIE,2019-01-01,101,"['romance', 'drama', 'music']",['IN'],6.2,709.0,2.886,6.9
ts87473,7SEEDS,SHOW,2020-01-01,24,"['scifi', 'animation', 'romance', 'action', 'drama', 'horror']",['JP'],6.3,1561.0,36.368,8.1
ts225718,La Révolution,SHOW,2020-01-01,46,"['drama', 'action', 'fantasy', 'thriller']",['FR'],6.6,5887.0,8.696,6.869
tm460259,Blood Will Tell,MOVIE,2019-01-01,113,"['thriller', 'drama']","['AR', 'CA', 'CL']",6.1,867.0,2.624,5.9
tm998899,The Fisherman's Diary,MOVIE,2020-01-01,142,['drama'],['CM'],6.4,679.0,5.029,7.25
tm889200,MOTHER,MOVIE,2020-01-01,127,['drama'],['JP'],0.0,0.0,5.886,6.8
tm475501,Wanda Sykes: Not Normal,MOVIE,2019-01-01,60,['comedy'],['US'],7.3,1923.0,3.547,6.9
ts269073,The Fabulous Lives of Bollywood Wives,SHOW,2020-01-01,37,"['reality', 'romance', 'documentation']",['IN'],4.3,10206.0,5.533,4.5
tm818499,Revenge of the Pontianak,MOVIE,2019-01-01,92,"['horror', 'romance']","['MY', 'SG']",5.3,292.0,4.253,5.188
ts223404,It's Okay to Not Be Okay,SHOW,2020-01-01,76,"['drama', 'comedy', 'romance']",['KR'],8.6,26432.0,46.241,8.612
ts86946,Osmosis,SHOW,2019-01-01,42,"['scifi', 'romance']",['FR'],5.8,3178.0,11.867,5.744
tm885845,Murder to Mercy - The Cyntoia Brown Story,MOVIE,2020-01-01,97,['documentation'],['US'],6.4,2894.0,9.893,7.1
tm912400,Jack Whitehall: I'm Only Joking,MOVIE,2020-01-01,58,['comedy'],['GB'],6.6,1655.0,3.596,6.167
tm927286,Making The Witcher,MOVIE,2020-01-01,32,['documentation'],['GB'],6.8,481.0,27.689,7.3
ts89014,DC Super Hero Girls,SHOW,2019-01-01,10,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'drama', 'action']",['US'],7.2,1442.0,23.818,8.2
tm836662,Go!,MOVIE,2020-01-01,110,"['family', 'sport']",['AU'],5.9,3207.0,9.459,6.623
ts221366,Criminal: France,SHOW,2019-01-01,40,"['thriller', 'drama']",['FR'],0.0,0.0,9.002,6.842
tm375446,Asphalt Burning,MOVIE,2020-01-01,100,"['comedy', 'action', 'european']","['DE', 'NO']",5.1,2501.0,14.117,5.4
tm948916,The Scary House,MOVIE,2020-01-01,100,"['thriller', 'family', 'fantasy', 'drama', 'horror', 'european']","['DE', 'AT']",5.4,4143.0,12.16,5.615
ts251067,The Baby-Sitters Club,SHOW,2020-01-01,27,"['comedy', 'drama', 'family']",['US'],7.5,4288.0,17.828,8.016
tm457410,Money Trap,MOVIE,2019-01-01,121,"['comedy', 'drama']",['TR'],6.0,15103.0,7.069,5.697
tm844642,Michelle Wolf: Joke Show,MOVIE,2019-01-01,59,['comedy'],['US'],7.2,1707.0,4.257,6.788
tm490222,Uncorked,MOVIE,2020-01-01,104,"['drama', 'comedy']",['US'],6.4,6362.0,8.177,6.1
tm974366,We Can Be Heroes,MOVIE,2020-01-01,97,"['fantasy', 'action', 'family', 'comedy', 'drama']",['US'],4.7,15586.0,33.896,6.148
tm452573,Gabriel Iglesias: One Show Fits All,MOVIE,2019-01-01,90,"['comedy', 'documentation']",['US'],7.3,1987.0,4.98,6.8
tm944331,Shawn Mendes: In Wonder,MOVIE,2020-01-01,83,"['music', 'documentation']",['US'],6.5,2127.0,9.453,8.2
tm950808,Miss India,MOVIE,2020-01-01,136,['drama'],['IN'],0.0,0.0,3.482,4.2
tm813695,After We Collided,MOVIE,2020-01-01,105,"['drama', 'romance']",['US'],5.0,33563.0,124.481,7.221
ts217389,Masaba Masaba,SHOW,2020-01-01,34,"['drama', 'comedy']",['IN'],6.7,2221.0,7.346,5.8
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,2020-01-01,80,"['comedy', 'romance', 'scifi']",['US'],6.9,5607.0,9.889,6.4
ts59542,The Search,SHOW,2020-01-01,41,"['drama', 'comedy']",['MX'],0.0,0.0,13.84,7.197
ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020-01-01,58,"['crime', 'documentation']",['AR'],7.0,2599.0,13.191,7.5
tm856375,The Decline,MOVIE,2020-01-01,83,"['thriller', 'action']",['CA'],6.0,9222.0,10.945,6.2
tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,MOVIE,2019-01-01,82,['documentation'],['US'],7.5,560.0,9.216,7.4
tm450095,37 Seconds,MOVIE,2020-01-01,115,['drama'],['JP'],7.4,2894.0,7.025,7.3
tm426634,The Day I Lost My Shadow,MOVIE,2019-01-01,94,['drama'],"['LB', 'QA', 'SY', 'FR']",6.2,285.0,2.579,5.2
tm1172010,The Lockdown Plan,MOVIE,2020-01-01,49,[],[],6.5,0.0,0.0,0.0
tm893874,Choked: Paisa Bolta Hai,MOVIE,2020-01-01,114,"['crime', 'thriller', 'drama']",['IN'],5.7,5593.0,6.121,6.3
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019-01-01,22,"['family', 'scifi', 'animation', 'comedy', 'action']",['US'],6.8,332.0,10.799,7.2
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019-01-01,24,"['action', 'scifi', 'animation', 'fantasy']",['US'],4.6,1981.0,59.546,7.399
tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,2019-01-01,45,"['action', 'comedy', 'family', 'animation']",['US'],5.9,243.0,5.051,6.2
tm493511,The Sky Is Pink,MOVIE,2019-01-01,143,"['drama', 'romance', 'family']",['IN'],7.6,9033.0,4.498,7.807
tm855535,The Hater,MOVIE,2020-01-01,135,"['drama', 'european']",['PL'],0.0,0.0,10.451,6.903
tm877681,American Pie Presents: Girls' Rules,MOVIE,2020-01-01,95,['comedy'],['US'],0.0,0.0,46.663,6.3
ts241248,Cocomelon,SHOW,2020-01-01,9,"['family', 'comedy', 'animation']","['GB', 'US']",4.6,732.0,6.257,7.3
ts89895,Mighty Little Bheem,SHOW,2019-01-01,6,"['animation', 'comedy', 'family', 'fantasy']",['US'],6.6,276.0,11.674,7.9
ts88841,The School Nurse Files,SHOW,2020-01-01,51,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],6.4,1337.0,11.422,7.75
ts314529,Catch! Teenieping,SHOW,2020-01-01,12,[],['KR'],0.0,0.0,19.51,2.0
tm432022,Violet Evergarden: The Movie,MOVIE,2020-01-01,140,"['fantasy', 'drama', 'animation', 'romance']",['JP'],8.3,7743.0,48.028,8.3
tm458326,Walk. Ride. Rodeo.,MOVIE,2019-01-01,99,"['drama', 'sport']",['US'],6.4,2556.0,12.409,7.1
tm975398,Christmas Crossfire,MOVIE,2020-01-01,106,"['thriller', 'comedy', 'crime']",['DE'],4.8,1484.0,8.035,4.5
ts236653,Cooked With Cannabis,SHOW,2020-01-01,37,['reality'],['US'],6.6,403.0,2.803,4.7
ts225162,Babies,SHOW,2020-01-01,51,"['documentation', 'reality']",['US'],0.0,0.0,4.761,7.2
ts227385,Transformers: War for Cybertron: Siege,SHOW,2020-01-01,19,"['scifi', 'action']",['US'],0.0,0.0,29.95,7.6
tm889390,Ben Platt: Live from Radio City Music Hall,MOVIE,2020-01-01,85,"['music', 'documentation']",['US'],0.0,0.0,5.804,8.1
tm449594,Brother,MOVIE,2019-01-01,96,"['drama', 'european']",['FR'],6.7,1198.0,5.391,6.545
ts223242,Was It Love?,SHOW,2020-01-01,66,"['drama', 'romance', 'comedy']",['KR'],7.1,971.0,11.917,7.8
tm469991,I Lost My Body,MOVIE,2019-01-01,81,"['drama', 'fantasy', 'romance', 'animation', 'european']",['FR'],7.5,34223.0,11.216,7.513
ts88271,Flavorful Origins,SHOW,2019-01-01,12,['documentation'],['CN'],7.7,676.0,3.845,8.3
tm421560,Let's Dance,MOVIE,2019-01-01,109,"['comedy', 'drama', 'music', 'family']","['BE', 'FR']",5.9,1524.0,9.577,6.497
ts251616,Sing On! Germany,SHOW,2020-01-01,38,"['reality', 'music']",['DE'],5.7,146.0,2.526,7.6
tm446581,The Edge of Democracy,MOVIE,2019-01-01,113,"['documentation', 'history']",['BR'],7.3,15264.0,6.951,7.7
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020-01-01,50,"['documentation', 'music']",['AR'],7.6,1294.0,10.59,7.6
tm862830,Seriously Single,MOVIE,2020-01-01,107,"['comedy', 'romance']",['ZA'],4.5,1303.0,7.001,7.008
ts236091,Oh My Baby,SHOW,2020-01-01,68,"['drama', 'comedy', 'family', 'romance']",['KR'],7.1,292.0,6.286,7.0
tm852207,3 Logical Exits,MOVIE,2020-01-01,15,['documentation'],"['LB', 'GB', 'DK']",7.2,0.0,1.506,2.0
tm414285,Abducted in Plain Sight,MOVIE,2019-01-01,91,"['documentation', 'crime', 'thriller', 'drama']",['US'],6.8,18165.0,11.797,6.5
tm918853,All Together Now,MOVIE,2020-01-01,92,['drama'],['US'],6.5,4686.0,9.014,6.8
tm978401,Mosul,MOVIE,2019-01-01,102,"['drama', 'action']",['US'],0.0,0.0,8.978,6.707
tm825952,Simon Amstell: Set Free,MOVIE,2019-01-01,51,['comedy'],['GB'],6.5,859.0,2.506,5.8
ts100354,Monzón: A Knockout Blow,SHOW,2019-01-01,45,"['crime', 'drama', 'history', 'sport']",['AR'],7.9,786.0,5.673,8.286
tm832843,Jeff Dunham: Beside Himself,MOVIE,2019-01-01,58,['comedy'],['US'],6.9,1183.0,3.414,7.371
tm845020,Jack Whitehall: Christmas with my Father,MOVIE,2019-01-01,64,"['comedy', 'documentation']",['GB'],6.0,1027.0,3.392,5.9
ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020-01-01,32,"['documentation', 'sport']",['ES'],7.4,827.0,2.253,6.5
ts104168,El Dragón: Return of a Warrior,SHOW,2019-01-01,45,"['action', 'drama']",['US'],6.9,1952.0,45.486,7.4
ts242244,Japan Sinks: 2020,SHOW,2020-01-01,26,"['scifi', 'animation', 'action', 'drama']",['JP'],6.4,3215.0,10.373,7.3
tm306301,Piercing,MOVIE,2019-01-01,82,"['horror', 'thriller']","['FR', 'US']",5.5,8056.0,8.221,5.8
ts225377,Taj Mahal 1989,SHOW,2020-01-01,34,"['drama', 'romance', 'comedy']",['IN'],7.5,1616.0,3.411,6.6
tm916008,PNL - Dans la légende tour,MOVIE,2020-01-01,18,"['documentation', 'music']",['FR'],0.0,0.0,2.549,6.3
ts216698,Nadiya's Time to Eat,SHOW,2019-01-01,29,['reality'],['GB'],0.0,0.0,2.059,10.0
tm946801,Just Another Christmas,MOVIE,2020-01-01,101,"['drama', 'comedy']",['BR'],6.7,4967.0,11.746,7.4
ts222325,Magical Andes,SHOW,2019-01-01,34,['documentation'],['DE'],7.7,590.0,3.966,8.8
tm446609,The Great Hack,MOVIE,2019-01-01,114,"['documentation', 'history']",['US'],7.0,23872.0,11.548,6.9
ts108392,The Letter for the King,SHOW,2020-01-01,47,"['family', 'fantasy', 'action', 'scifi']",['GB'],6.0,7884.0,10.029,7.041
tm846166,Pets United,MOVIE,2019-01-01,89,"['animation', 'comedy']","['GB', 'CN', 'DE']",3.7,2922.0,26.653,5.9
ts224261,Nailed It! Germany,SHOW,2020-01-01,35,['reality'],['DE'],5.9,109.0,1.9,7.3
tm842829,Dead Kids,MOVIE,2019-01-01,94,"['thriller', 'drama']",['PH'],5.4,607.0,4.867,5.9
ts187443,The Minions of Midas,SHOW,2020-01-01,53,"['thriller', 'crime', 'drama']",['ES'],6.6,4385.0,13.96,6.867
tm474862,Bennett's War,MOVIE,2019-01-01,94,"['drama', 'sport']",['US'],6.0,959.0,4.477,7.1
ts86928,The Crowned Clown,SHOW,2019-01-01,75,"['action', 'drama', 'history', 'romance']",['KR'],8.0,1156.0,10.576,8.3
ts113637,The Alcàsser Murders,SHOW,2019-01-01,61,"['documentation', 'crime']",['ES'],7.1,2127.0,7.898,7.083
tm449105,Polar,MOVIE,2019-01-01,118,"['drama', 'action', 'thriller', 'crime', 'european']","['DE', 'US']",6.3,92770.0,21.652,6.253
tm854786,Yeh Ballet,MOVIE,2020-01-01,117,"['drama', 'documentation']",['IN'],7.5,1404.0,6.68,7.5
ts256764,Heaven Official's Blessing,SHOW,2020-01-01,24,"['scifi', 'drama', 'animation', 'action', 'comedy', 'fantasy', 'history', 'war']","['US', 'CN']",8.3,1807.0,15.342,8.093
tm850862,A Love Song for Latasha,MOVIE,2019-01-01,18,['documentation'],['US'],0.0,0.0,4.688,7.1
tm814740,Coming from Insanity,MOVIE,2019-01-01,100,"['drama', 'thriller', 'comedy', 'crime']",['NG'],5.1,131.0,0.0,0.0
ts225539,Hyena,SHOW,2020-01-01,59,"['drama', 'romance']",['KR'],7.7,920.0,9.2,7.85
ts76382,Carmen Sandiego,SHOW,2019-01-01,24,"['action', 'family', 'thriller', 'animation']",['US'],7.9,6171.0,25.759,7.828
ts256134,Country Ever After,SHOW,2020-01-01,24,"['reality', 'music']",['US'],6.9,180.0,2.663,9.7
tm855641,Home2Home,MOVIE,2020-01-01,110,"['documentation', 'action', 'european']",['DE'],7.7,254.0,1.708,6.2
tm467735,Liss Pereira: Reteniendo Liquidos,MOVIE,2019-01-01,59,['comedy'],['BR'],6.2,113.0,1.705,6.1
tm842817,Living in Bondage: Breaking Free,MOVIE,2019-01-01,140,"['fantasy', 'drama']",['NG'],5.0,145.0,3.837,4.0
tm910999,Xico's Journey,MOVIE,2020-01-01,85,"['family', 'fantasy', 'animation']",['MX'],5.1,586.0,30.444,6.6
tm941531,The Beast,MOVIE,2020-01-01,90,"['crime', 'thriller', 'action', 'drama']",['IT'],5.2,4514.0,6.767,6.2
tm840242,Arsenio Hall: Smart and Classy,MOVIE,2019-01-01,63,['comedy'],['US'],6.0,478.0,4.12,5.9
tm838765,A Christmas Prince: The Royal Baby,MOVIE,2019-01-01,84,"['romance', 'family']",['US'],5.4,7305.0,12.626,6.4
tm845117,Tiffany Haddish: Black Mitzvah,MOVIE,2019-01-01,55,['comedy'],['US'],6.3,1003.0,2.66,6.1
